ticker,company,date,movement,headline
AAPL,Apple Inc,20190327,0.2,RPT-Goldman's Apple pairing furthers bank's mass-market ambitions 
AAPL,Apple Inc,20190327,0.2,Morning News Call - India  March 27 
AAPL,Apple Inc,20190327,0.2,Apple  Qualcomm gird for next phase of patent battle after mixed U.S. rulings 
AAPL,Apple Inc,20190327,0.2,UPDATE 6-Apple  Qualcomm gird for next phase of patent battle after mixed U.S. rulings 
AAPL,Apple Inc,20190326,-2.914,Qualcomm loses bid for Apple iPhone import ban in ITC ruling 
AAPL,Apple Inc,20190326,-2.914,Goldman's Apple pairing furthers bank's mass-market ambitions 
AAPL,Apple Inc,20190326,-2.914,Qualcomm loses bid for Apple iPhone import ban in ITC ruling 
AAPL,Apple Inc,20190326,-2.914,UPDATE 1-Goldman's Apple pairing furthers bank's mass-market ambitions 
AAPL,Apple Inc,20190326,-2.914,Goldman's Apple pairing furthers bank's mass market ambitions 
AAPL,Apple Inc,20190326,-2.914,Breakingviews - Apple Card puts customer first  Goldman second 
AAPL,Apple Inc,20190326,-2.914,US STOCKS- Wall St climbs as financials snap five days of losses 
AAPL,Apple Inc,20190326,-2.914,U.S. trade judge recommends import ban on some Apple iPhones 
AAPL,Apple Inc,20190326,-2.914,US STOCKS-Tech  energy shares prop up Wall Street 
AAPL,Apple Inc,20190325,0.154,UPDATE 5-Apple News+  at $10 a month  could deliver more content than multiple subscriptions 
AAPL,Apple Inc,20190325,0.154,UPDATE 8-Apple spotlights services with TV  gaming and credit card offerings 
AAPL,Apple Inc,20190325,0.154,S&P 500 slips with Apple  lingering fears on global growth 
AAPL,Apple Inc,20190325,0.154,Apple to launch a new credit card with Goldman. Are the perks worth it? 
AAPL,Apple Inc,20190325,0.154,UPDATE 2-Apple to launch a new credit card with Goldman. Are the perks worth it? 
AAPL,Apple Inc,20190325,0.154,REFILE-UPDATE 1-Apple partners with Goldman to add a credit card to Wallet 
AAPL,Apple Inc,20190325,0.154,Ovations  hugs and soaring speeches as Apple embraces Hollywood 
AAPL,Apple Inc,20190325,0.154,US STOCKS-S&P 500 slips with Apple  lingering fears on global growth 
AAPL,Apple Inc,20190325,0.154,GLOBAL MARKETS-U.S. Treasury yields hit lowest since late 2017  global stocks fall 
AAPL,Apple Inc,20190325,0.154,Apple TV+ joins crowded market for streaming options 
AAPL,Apple Inc,20190321,5.32,New York Times CEO warns publishers ahead of Apple news launch 
AAPL,Apple Inc,20190321,5.32,New York Times CEO warns publishers ahead of Apple news launch 
AAPL,Apple Inc,20190321,5.32,Wall Street rises as Apple  tech shares climb 
AAPL,Apple Inc,20190321,5.32,US STOCKS-Wall Street rises as Apple  tech shares climb 
AAPL,Apple Inc,20190321,5.32,US STOCKS SNAPSHOT-Wall St rises as Apple  tech shares climb 
AAPL,Apple Inc,20190321,5.32,Comcast to launch streaming video service for internet customers 
AAPL,Apple Inc,20190321,5.32,UPDATE 2-Comcast to launch streaming video service for internet customers 
AAPL,Apple Inc,20190321,5.32,US STOCKS-Tech powers Wall Street's recovery; banks reel under Fed's dovish stance 
AAPL,Apple Inc,20190319,-2.12,Game maker Rovio ventures into augmented reality with new Angry Birds game 
AAPL,Apple Inc,20190319,-2.12,UPDATE 1-Game maker Rovio ventures into augmented reality with new Angry Birds game 
AAPL,Apple Inc,20190319,-2.12,Apple supplier AMS agrees joint venture for environmental sensor business 
AAPL,Apple Inc,20190319,-2.12,UPDATE 1-Apple supplier AMS agrees joint venture for environmental sensor business 
AAPL,Apple Inc,20190319,-2.12,Netflix says it will not join Apple TV service 
AAPL,Apple Inc,20190319,-2.12,UPDATE 1-Netflix says it will not join Apple TV service 
AAPL,Apple Inc,20190319,-2.12,Netflix says it will not join Apple TV service 
AAPL,Apple Inc,20190318,2.55,Apple unveils new iPad  updates Mini ahead of video streaming launch 
AAPL,Apple Inc,20190318,2.55,Foxconn says Wisconsin factory production to launch by 2020 
AAPL,Apple Inc,20190318,2.55,Foxconn says Wisconsin factory production to launch by 2020 
AAPL,Apple Inc,20190318,2.55,US STOCKS-Wall St advances ahead of Fed policy meeting 
AAPL,Apple Inc,20190318,2.55,US STOCKS-Wall St inches higher ahead of Fed policy meeting 
AAPL,Apple Inc,20190318,2.55,Apple launches iPad Air and Mini ahead of March 25 event 
AAPL,Apple Inc,20190314,0.95,U.S. judge rules Qualcomm owes Apple nearly $1 billion rebate payment 
AAPL,Apple Inc,20190314,0.95,S&P 500 eases amid U.S.-China trade uncertainty 
AAPL,Apple Inc,20190314,0.95,US STOCKS-S&P 500 eases amid U.S.-China trade uncertainty 
AAPL,Apple Inc,20190314,0.95,US STOCKS-S&P 500 slips amid U.S.-China trade uncertainty 
AAPL,Apple Inc,20190314,0.95,US STOCKS-Wall St near flat as trade deal outlook uncertain 
AAPL,Apple Inc,20190314,0.95,US STOCKS-Wall Street muted on trade uncertainty  housing data disappoints 
AAPL,Apple Inc,20190314,0.95,EU antitrust watchdog considering Apple probe: Vestager 
AAPL,Apple Inc,20190314,0.95,EU antitrust watchdog considering Apple probe - Vestager 
AAPL,Apple Inc,20190314,0.95,US STOCKS-Wall St dips on trade uncertainty  weak new home sales data 
AAPL,Apple Inc,20190314,0.95,US STOCKS-Wall St dips on trade uncertainty  weak new home sales data 
AAPL,Apple Inc,20190313,1.65,Spotify files EU antitrust complaint against Apple 
AAPL,Apple Inc,20190313,1.65,US STOCKS-Wall Street lifted by latest benign inflation data 
AAPL,Apple Inc,20190313,1.65,Smartphone shipments to China hit six-year low in February -market data 
AAPL,Apple Inc,20190313,1.65,Spotify files EU antitrust complaint against Apple 
AAPL,Apple Inc,20190312,2.25,US STOCKS-S&P 500  Nasdaq gain after tame inflation data; Boeing weighs on Dow 
AAPL,Apple Inc,20190312,2.25,US STOCKS-Wall St rises after tame inflation supports patient Fed; Boeing drags Dow 
AAPL,Apple Inc,20190312,2.25,US STOCKS-Wall St up as inflation data supports dovish Fed; Boeing slips further 
AAPL,Apple Inc,20190312,2.25,US STOCKS-Wall St gains on benign inflation data; Boeing extends fall 
AAPL,Apple Inc,20190312,2.25,Apple says 'it's show time' March 25  TV service announcement expected 
AAPL,Apple Inc,20190311,4.51,UPDATE 2-Apple says 'it's show time' March 25  TV service announcement expected 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Wall St snaps five-day losing streak despite Boeing's drop 
AAPL,Apple Inc,20190311,4.51,Apple sets March event date ahead of possible TV service launch 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Wall St climbs with tech; Boeing off day's lows 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Tech leads Wall Street higher  Boeing pares losses 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Wall St lifted by tech shares  heavyweight Boeing pares losses 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Heavyweight Boeing pressures Dow  while tech lifts S&P & Nasdaq 
AAPL,Apple Inc,20190311,4.51,US STOCKS-Dow to open sharply lower as heavyweight Boeing slides after plane crash 
AAPL,Apple Inc,20190311,4.51,US STOCKS-S&P  Nasdaq futures edge higher following lackluster week; Boeing pressures Dow 
AAPL,Apple Inc,20190306,-0.8,Fitbit launches lower-cost fitness devices to combat Samsung  Apple 
AAPL,Apple Inc,20190306,-0.8,UPDATE 1-Fitbit launches lower-cost fitness devices to combat Samsung  Apple 
AAPL,Apple Inc,20190306,-0.8,UPDATE 4-Dialog Semi  smaller after Apple deal  targets new growth areas 
AAPL,Apple Inc,20190306,-0.8,Fitbit launches lower-cost fitness devices to combat Samsung  Apple 
AAPL,Apple Inc,20190306,-0.8,Dialog Semi eyes opportunities in connected health  gaming: CEO 
AAPL,Apple Inc,20190306,-0.8,Dialog Semi eyes opportunities in connected health  gaming - CEO 
AAPL,Apple Inc,20190306,-0.8,Chinese online retailers slash iPhone prices for second time this year 
AAPL,Apple Inc,20190306,-0.8,Chinese online retailers slash iPhone prices for second time this year 
AAPL,Apple Inc,20190306,-0.8,Dialog Semi now sees 2019 revenue decline after Apple deal 
AAPL,Apple Inc,20190304,0.25,Qualcomm launches patent challenge to Apple ahead of antitrust case 
AAPL,Apple Inc,20190304,0.25,Qualcomm launches patent challenge to Apple ahead of antitrust case 
AAPL,Apple Inc,20190228,-0.04,Apple self-driving car layoffs give hints to division's direction 
AAPL,Apple Inc,20190228,-0.04,CORRECTED-UPDATE 2-Apple self-driving car layoffs give hints to division's direction 
AAPL,Apple Inc,20190227,1.11,Apple to lay off 190 in self-driving car division 
AAPL,Apple Inc,20190226,-0.5,Apple supplier AAC Tech suffers stock plunge after profit warning 
AAPL,Apple Inc,20190226,-0.5,UPDATE 2-Apple supplier AAC Tech suffers stock plunge after profit warning 
AAPL,Apple Inc,20190225,-0.45,Buffett appears to fault Trump  laments deals dearth in Berkshire letter 
AAPL,Apple Inc,20190221,-0.22,Apple  Goldman Sachs to jointly launch credit card paired with iPhone: WSJ 
AAPL,Apple Inc,20190221,-0.22,REFILE-Apple  Goldman Sachs to jointly launch credit card paired with iPhone - WSJ 
AAPL,Apple Inc,20190221,-0.22,Morning News Call - India  February 21 
AAPL,Apple Inc,20190220,0.61,Qualcomm urges U.S. regulators to reverse course and ban some iPhones 
AAPL,Apple Inc,20190220,0.61,WhatsApp bug lets users bypass new privacy controls 
AAPL,Apple Inc,20190220,0.61,Qualcomm urges U.S. regulators to reverse course and ban some iPhones 
AAPL,Apple Inc,20190219,1.48,Qualcomm launches new chip to power 5G smart phones 
AAPL,Apple Inc,20190219,1.48,Qualcomm launches new chip to power 5G smart phones 
AAPL,Apple Inc,20190214,1.54,Apple to ship iPhones with only Qualcomm chips to German stores 
AAPL,Apple Inc,20190214,1.54,UPDATE 2-Apple to ship iPhones with only Qualcomm chips to German stores 
AAPL,Apple Inc,20190214,1.54,Software pirates use Apple tech to put hacked apps on iPhones 
AAPL,Apple Inc,20190214,1.54,Apple to ship iPhones with only Qualcomm chips to German stores 
AAPL,Apple Inc,20190214,1.54,Apple supplier Japan Display forecasts 5th straight year of losses 
AAPL,Apple Inc,20190214,1.54,UPDATE 1-Apple supplier Japan Display forecasts 5th straight year of losses 
AAPL,Apple Inc,20190214,1.54,Apple supplier Japan Display forecasts 5th straight year of net losses 
AAPL,Apple Inc,20190214,1.54,REFILE-Software pirates use Apple tech to put hacked apps on iPhones 
AAPL,Apple Inc,20190213,-1.68,Apple aims for April launch of TV service with CBS  Viacom and Starz 
AAPL,Apple Inc,20190213,-1.68,Apple aims for April launch of TV service with CBS  Viacom and Starz 
AAPL,Apple Inc,20190213,-1.68,Apple ramps up self-driving program as Waymo says its tech improves 
AAPL,Apple Inc,20190213,-1.68,U.S. charges former top Apple lawyer with insider trading 
AAPL,Apple Inc,20190213,-1.68,UPDATE 2-Apple ramps up self-driving program as Waymo says its tech improves 
AAPL,Apple Inc,20190213,-1.68,UPDATE 3-U.S. charges former top Apple lawyer with insider trading 
AAPL,Apple Inc,20190213,-1.68,Apple ramped up testing of self-driving cars in 2018 - U.S. data 
AAPL,Apple Inc,20190213,-1.68,U.S. SEC accuses former Apple lawyer of insider trading 
AAPL,Apple Inc,20190213,-1.68,Apple  Walmart  IBM CEOs join White House advisory panel 
AAPL,Apple Inc,20190213,-1.68,UPDATE 1-Apple  Walmart  IBM CEOs join White House advisory panel 
AAPL,Apple Inc,20190212,1.29,Apple's terms for subscription news service face resistance from publishers: WSJ 
AAPL,Apple Inc,20190212,1.29,Apple's terms for subscription news service face resistance from publishers -WSJ 
AAPL,Apple Inc,20190212,1.29,EU court to rule on legality of Belgian tax break  may affect Apple 
AAPL,Apple Inc,20190212,1.29,EU court to rule on legality of Belgian tax break  may affect Apple 
AAPL,Apple Inc,20190212,1.29,Apple supplier Japan Display to get $700 million bailout from China  Taiwan group: Kyodo 
AAPL,Apple Inc,20190212,1.29,Apple supplier Japan Display to get $700 mln bailout from China  Taiwan group - Kyodo 
AAPL,Apple Inc,20190212,1.29,Morning News Call - India  February 12 
AAPL,Apple Inc,20190211,-0.95,Apple iPhone sales in China fell by a fifth in fourth quarter: IDC 
AAPL,Apple Inc,20190211,-0.95,US STOCKS-Wall St treads water  eyes on U.S.-China trade talks 
AAPL,Apple Inc,20190211,-0.95,Apple iPhone sales in China fell by a fifth in Q4 -IDC 
AAPL,Apple Inc,20190207,-2.6737,Apple to contribute to U.S. teen's education for spotting FaceTime bug 
AAPL,Apple Inc,20190207,-2.6737,UPDATE 1-Apple to contribute to U.S. teen's education for spotting FaceTime bug 
AAPL,Apple Inc,20190207,-2.6737,Apple rolls out fix for FaceTime privacy bug 
AAPL,Apple Inc,20190207,-2.6737,Apple puts modem engineering unit into chip design group 
AAPL,Apple Inc,20190206,-2.2404,Scoot over Microsoft: Apple again the most valuable U.S. company 
AAPL,Apple Inc,20190206,-2.2404,Scoot over Microsoft: Apple again the most valuable U.S. company 
AAPL,Apple Inc,20190206,-2.2404,Breakingviews - Apple departure points to wider mystery 
AAPL,Apple Inc,20190206,-2.2404,Solid BP update  banks  push European shares to 9-week high 
AAPL,Apple Inc,20190206,-2.2404,Analysts cut S.Korea  Taiwan firms' 2019 profit forecasts over the past month 
AAPL,Apple Inc,20190206,-2.2404,Apple retail chief Angela Ahrendts to depart in April 
AAPL,Apple Inc,20190205,1.7824,House Democrats want Apple to answer questions on FaceTime flaw 
AAPL,Apple Inc,20190205,1.7824,UPDATE 1-U.S. House Democrats want Apple to answer questions on FaceTime flaw 
AAPL,Apple Inc,20190205,1.7824,Apple retail chief Angela Ahrendts departs 
AAPL,Apple Inc,20190205,1.7824,U.S. House Democrats want Apple to answer questions on FaceTime flaw 
AAPL,Apple Inc,20190205,1.7824,Apple agrees to pay back-taxes to French authorities 
AAPL,Apple Inc,20190205,1.7824,UPDATE 1-Apple agrees to pay back-taxes to French authorities 
AAPL,Apple Inc,20190205,1.7824,Lumentum expects Android devices with Apple-like 3D sensing tech in 2019 
AAPL,Apple Inc,20190205,1.7824,CORRECTED-UPDATE 1-Lumentum expects Android devices with Apple-like 3D sensing tech in 2019 
AAPL,Apple Inc,20190205,1.7824,UPDATE 3-Weak iPhone demand prompts AMS to suspend dividend  avoid full-year outlook 
AAPL,Apple Inc,20190205,1.7824,Apple supplier Lumentum's forecast hit by weak smartphone market 
AAPL,Apple Inc,20190204,5.4267,Apple briefly regains title as most valuable U.S. company 
AAPL,Apple Inc,20190204,5.4267,Boost in tech shares sends Wall Street higher 
AAPL,Apple Inc,20190204,5.4267,US STOCKS-Boost in tech shares sends Wall Street higher 
AAPL,Apple Inc,20190204,5.4267,Apple briefly regains title as most valuable U.S. company 
AAPL,Apple Inc,20190204,5.4267,US STOCKS-Tech boost sends Wall Street higher 
AMAT,Applied Materials Inc,20190214,-0.6965,Applied Materials second-quarter forecast misses on weak chip demand 
AMAT,Applied Materials Inc,20190214,-0.6965,UPDATE 2-Applied Materials 2nd-qtr forecast misses on weak chip demand 
AMAT,Applied Materials Inc,20190214,-0.6965,Applied Materials quarterly revenue falls 10 pct 
ADP,Automatic Data Processing Inc,20190404,-1.3,ADP eyes 40 to 50 pct revenue growth by 2025 ahead of privatisation 
ADP,Automatic Data Processing Inc,20190403,-1.08,U.S. private sector adds 129 000 jobs in March: ADP 
ADP,Automatic Data Processing Inc,20190312,0.96,No decision yet on French state's ADP stake post-privatization: government 
ADP,Automatic Data Processing Inc,20190306,-0.3304,U.S. private job growth slows in February but January revised sharply higher: ADP 
ADP,Automatic Data Processing Inc,20190306,-0.3304,UPDATE 1-U.S. private job growth slows in Feb but Jan revised sharply higher - ADP 
BIDU,Baidu Inc,20190221,1.77,Baidu's quarterly revenue rises 15 percent 
BIDU,Baidu Inc,20190211,-3.18,Investment firm TPG closes over $4.6 billion new Asia fund 
BIIB,Biogen Inc,20190403,-3.6,Biogen SMA drug price  Novartis estimates for its treatment far too high - U.S. group 
BIIB,Biogen Inc,20190403,-3.6,Biogen SMA drug price  Novartis estimates for its treatment far too high -U.S. group 
BIIB,Biogen Inc,20190325,1.87,Biogen announces $5 billion buyback days after shelving Alzheimer's trials 
BIIB,Biogen Inc,20190325,1.87,Biogen announces $5 bln buyback days after shelving Alzheimer's trials 
BIIB,Biogen Inc,20190321,-4.97,Biogen scraps two Alzheimer drug trials  wipes $18 billion from market value 
BIIB,Biogen Inc,20190321,-4.97,UPDATE 5-Biogen scraps two Alzheimer drug trials  wipes $18 bln from market value 
BIIB,Biogen Inc,20190321,-4.97,UPDATE 4-Biogen scraps two Alzheimer drug trials  wipes $18 bln from market value 
BIIB,Biogen Inc,20190321,-4.97,UPDATE 3-Biogen scraps Alzheimer drug trials  wiping $17 billion off its market value 
BIIB,Biogen Inc,20190321,-4.97,Biogen  Eisai scrap Alzheimer drug trials 
BIIB,Biogen Inc,20190312,0.04,Japan's Fujifilm buys biologics unit from Biogen to boost healthcare business 
BIIB,Biogen Inc,20190312,0.04,UPDATE 2-Japan's Fujifilm buys biologics unit from Biogen to boost healthcare business 
BIIB,Biogen Inc,20190312,0.04,Fujifilm says to buy Biogen's subsidiary for around $890 mln 
BIIB,Biogen Inc,20190304,-7.85,Biogen to buy Nightstar Therapeutics in $800 mln cash deal 
BIIB,Biogen Inc,20190304,-7.85,Sino-U.S. trade deal optimism lifts UK's FTSE; Ted Baker slips 
